"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"	"taxa161"	"taxa162"	"taxa163"	"taxa164"	"taxa165"	"taxa166"	"taxa167"	"taxa168"	"taxa169"	"taxa170"	"taxa171"	"taxa172"	"taxa173"	"taxa174"	"taxa175"	"taxa176"	"taxa177"	"taxa178"	"taxa179"	"taxa180"	"taxa181"	"taxa182"	"taxa183"	"taxa184"	"taxa185"	"taxa186"	"taxa187"	"taxa188"	"taxa189"	"taxa190"	"taxa191"	"taxa192"	"taxa193"	"taxa194"	"taxa195"	"taxa196"	"taxa197"	"taxa198"	"taxa199"	"taxa200"	"taxa201"	"taxa202"	"taxa203"	"taxa204"	"taxa205"	"taxa206"	"taxa207"	"taxa208"	"taxa209"	"taxa210"	"taxa211"	"taxa212"	"taxa213"	"taxa214"	"taxa215"	"taxa216"	"taxa217"	"taxa218"	"taxa219"	"taxa220"	"taxa221"	"taxa222"	"taxa223"	"taxa224"	"taxa225"	"taxa226"	"taxa227"	"taxa228"	"taxa229"	"taxa230"	"taxa231"	"taxa232"	"taxa233"	"taxa234"	"taxa235"	"taxa236"	"taxa237"	"taxa238"	"taxa239"	"taxa240"	"taxa241"	"taxa242"	"taxa243"	"taxa244"	"taxa245"	"taxa246"	"taxa247"	"taxa248"	"taxa249"	"taxa250"	"taxa251"	"taxa252"	"taxa253"	"taxa254"	"taxa255"	"taxa256"	"taxa257"	"taxa258"	"taxa259"	"taxa260"	"taxa261"	"taxa262"	"taxa263"	"taxa264"	"taxa265"	"taxa266"	"taxa267"	"taxa268"	"taxa269"	"taxa270"	"taxa271"	"taxa272"	"taxa273"	"taxa274"	"taxa275"	"taxa276"	"taxa277"	"taxa278"	"taxa279"	"taxa280"
"116"	3	0	30	18	44	50	2	0	0	1	19	0	5	0	0	8	0	0	24	0	0	0	0	0	1	7	2	0	0	0	1	0	0	13	0	0	10	0	0	19	25	0	14	1	0	3	0	25	0	0	0	0	0	8	5	0	0	0	0	0	6	0	4	1	0	30	0	25	0	0	0	7	0	2	19	0	2	3	3	5	1	28	0	0	0	0	0	1	0	2	0	1	2	15	6	14	0	0	0	0	0	3	32	13	0	7	0	9	2	2	1	0	1	5	2	0	5	0	7	0	0	0	0	0	0	1	0	0	0	0	5	11	1	0	0	11	10	2	0	0	0	0	3	25	7	2	3	0	0	10	16	0	10	1	17	0	37	0	13	0	2	1	26	2	16	0	0	0	14	32	0	0	14	0	0	1	0	9	0	0	0	0	6	16	0	0	2	24	24	13	0	0	3	3	0	32	26	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0	8	15	0	1	23	15	0	0	0	1	0	11	0	0	0	0	0	0	4	16	0	0	0	0	0	0	0	0	0	9	0	0	0	2	7	2	0	0	0	0	0	12	7	0	0	0	0	0	0	0	0	2	76	0	1	0	0	5	0	0	0	2	0	3	0
"117"	58	0	0	7	0	1	12	0	2	0	28	0	0	0	11	44	0	1	25	0	0	0	0	0	19	3	36	0	0	0	3	0	0	0	0	0	23	1	5	0	9	1	1	3	9	1	0	5	0	0	0	0	0	3	4	0	0	0	0	2	6	0	0	4	0	11	0	3	0	0	0	3	41	0	8	0	1	2	1	9	0	11	3	0	0	1	0	1	0	25	0	5	1	15	15	39	0	0	0	0	0	5	42	50	0	29	0	8	0	2	1	0	1	22	0	0	0	0	14	0	0	0	1	0	10	0	0	0	3	39	3	0	2	0	0	15	0	2	0	0	0	0	2	15	15	2	7	0	0	39	6	0	0	5	33	0	32	0	1	0	3	2	23	17	8	0	21	0	42	2	0	0	97	1	0	0	0	0	0	0	0	0	4	30	3	0	0	27	35	4	11	2	0	52	11	25	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	106	29	0	5	1	2	0	0	24	0	0	0	0	0	1	2	1	0	0	0	0	26	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	38	3	8	0	1	0	0	0	21	0	0	0	0	0	0	6	6	0	0	0	1	0	23	0
"118"	21	0	3	57	0	6	29	0	0	0	0	0	2	0	0	11	0	6	12	8	0	9	0	0	5	0	25	0	1	0	31	0	16	6	0	6	6	21	0	5	29	1	50	5	10	19	0	59	0	0	0	0	0	1	19	0	0	0	0	0	0	0	51	0	0	3	0	44	0	0	0	19	22	0	23	0	33	8	0	39	7	0	0	0	0	3	1	1	1	0	0	4	0	1	7	55	0	0	1	0	2	0	16	11	0	33	0	47	3	66	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	4	12	62	0	0	0	0	35	0	0	0	0	0	7	8	8	0	1	21	0	19	2	0	0	0	34	0	63	0	11	0	6	12	13	11	43	0	0	5	0	56	5	0	9	1	0	0	0	14	0	0	1	0	3	3	2	0	5	0	47	22	1	0	0	10	0	28	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	18	0	7	8	4	0	0	1	78	0	2	0	0	0	6	1	0	0	4	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	1	0	1	0	42	9	0	0	0	0	0	0	6	0	3	3	2	0	21	0
"119"	9	0	54	1	43	17	29	2	0	0	24	2	0	0	0	10	0	0	3	7	10	0	0	0	5	11	1	0	1	0	14	0	0	8	1	2	18	1	1	5	35	6	18	16	8	4	3	25	0	1	0	0	0	0	2	9	2	0	0	3	0	0	6	17	3	14	0	12	0	0	0	3	14	0	1	0	4	16	0	11	0	8	0	2	0	14	0	2	0	0	0	0	0	5	25	8	0	0	1	0	0	0	2	12	2	14	0	2	11	0	4	7	9	2	0	0	0	0	9	0	0	0	0	0	1	1	0	3	0	0	19	0	0	6	0	0	0	0	0	0	0	0	0	4	7	0	2	0	0	5	5	0	0	6	7	0	5	0	1	0	6	0	30	10	10	1	0	0	2	11	0	1	1	0	0	20	0	15	0	0	0	0	0	3	2	0	20	17	1	1	7	0	0	18	3	12	8	0	0	14	43	0	0	0	0	0	2	2	0	0	0	0	0	19	0	0	18	0	9	1	3	0	0	3	4	0	0	0	0	0	1	0	4	0	8	0	58	0	0	0	6	0	0	6	1	0	0	0	8	0	8	0	0	0	0	0	23	0	0	0	13	0	0	0	22	0	1	0	0	0	12	0	29	0	0	0	13	0	0	0
"120"	22	0	91	0	0	92	38	0	0	0	2	23	0	0	0	14	0	0	17	8	0	1	0	0	1	3	10	0	0	0	2	4	0	73	0	1	3	0	0	0	40	12	22	1	15	1	0	11	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0	14	0	27	0	17	3	6	40	22	2	6	0	0	0	0	0	0	0	0	0	0	5	15	38	0	0	0	3	0	2	46	14	0	26	0	35	5	7	0	3	0	0	0	7	0	0	2	6	1	4	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	5	4	0	0	1	24	3	0	7	0	4	18	1	14	0	0	3	0	28	0	56	0	0	32	7	14	2	0	7	0	7	11	11	0	22	0	0	0	0	15	0	0	0	0	23	4	1	0	3	29	9	6	2	0	0	3	12	30	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	6	0	0	59	1	0	0	0	1	0	7	0	0	0	4	7	0	0	1	1	1	0	0	0	0	1	1	0	26	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	2	0	0	0	11	1	0	2	0	0	0	0	14	0	0	0	1	0	3	0
"121"	17	0	65	1	1	0	2	0	16	3	19	0	0	0	3	0	0	1	6	3	0	0	0	0	14	19	0	0	0	0	2	0	9	16	0	11	9	12	0	0	12	0	21	10	0	0	0	29	0	4	0	0	2	4	4	0	14	0	0	1	0	8	0	0	0	0	0	5	0	0	0	3	17	0	4	0	14	8	2	41	6	4	2	0	0	0	0	10	0	15	0	4	0	1	2	16	0	0	0	0	0	1	3	6	0	66	0	0	12	0	3	0	3	0	0	0	0	3	7	0	0	1	0	0	0	0	0	1	0	26	4	4	6	0	0	0	0	0	0	0	0	0	1	19	50	0	7	0	0	0	12	3	0	0	1	1	2	0	2	0	3	47	24	6	16	0	0	0	19	4	0	1	16	0	0	0	0	24	0	0	2	0	11	3	0	0	0	14	17	23	0	0	19	1	0	41	16	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9	0	11	26	0	38	5	5	0	0	3	0	0	12	0	0	27	1	8	0	0	3	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	7	0	0	0	0	47	23	3	0	19	3	0	0	31	0	0	0	1	0	0	0	12	0	0	0	14	0	1	0
"122"	12	0	55	0	8	59	27	0	0	0	12	4	2	0	0	5	0	1	7	24	0	2	0	0	3	17	38	10	0	8	13	0	0	2	13	12	29	2	0	3	14	0	5	65	0	27	0	52	0	0	0	0	0	36	0	2	3	0	0	43	0	0	5	0	0	0	0	0	0	0	4	2	22	0	3	0	10	3	0	13	0	0	0	0	0	0	0	0	0	0	0	11	0	24	1	16	0	0	0	0	0	0	0	9	0	4	0	1	1	22	0	0	23	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	6	12	0	5	3	3	4	26	19	0	8	0	0	0	19	28	0	18	0	0	8	4	5	0	7	0	12	0	2	0	17	0	0	6	17	21	4	0	0	0	8	53	0	1	33	0	0	8	0	12	0	0	0	0	17	20	0	0	2	34	33	4	0	0	13	0	0	22	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	64	48	0	6	5	9	2	0	0	7	0	11	0	0	0	0	0	0	0	73	0	32	4	0	0	0	0	1	0	1	0	0	0	0	0	1	12	5	0	0	5	13	1	0	0	1	20	0	0	6	0	0	0	0	0	0	0	1	0	8	0	6	0	0	0
"123"	48	2	31	0	0	71	6	0	0	0	25	0	20	0	0	9	0	0	32	2	0	4	0	0	2	0	27	0	0	0	0	0	5	33	0	0	29	7	0	1	9	2	2	14	6	0	0	8	0	0	0	1	0	0	1	7	0	0	0	0	0	0	14	6	0	0	0	66	0	0	0	1	0	0	2	0	23	0	11	15	2	0	0	0	0	17	0	11	0	4	0	8	0	25	58	22	0	0	0	0	0	0	42	1	13	11	9	6	0	4	0	2	9	0	0	0	0	0	1	1	0	19	0	0	0	0	0	5	3	1	15	1	0	0	0	0	0	1	0	0	0	0	5	18	0	0	3	0	0	17	0	0	3	0	0	0	5	0	16	0	2	4	7	3	11	0	7	0	1	24	0	0	2	0	0	0	0	6	0	0	0	0	1	11	0	0	23	51	2	8	0	0	0	6	26	0	4	0	5	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	41	22	0	0	11	21	0	0	0	1	4	0	0	0	0	9	0	0	0	2	0	14	0	0	0	0	1	1	0	5	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	10	0	0	0	0	0	0	0	27	0	0	0	8	0	0	0
"124"	20	0	1	24	0	0	4	0	0	0	15	1	0	0	0	2	0	2	8	0	0	1	0	0	3	0	4	0	0	4	1	0	0	0	0	5	11	0	0	1	1	7	5	27	4	0	0	22	0	2	0	0	0	13	5	0	0	0	0	2	8	0	0	3	8	1	3	1	0	0	0	7	5	0	12	0	0	4	15	73	0	0	0	0	0	4	0	3	0	0	3	1	0	2	0	17	0	0	0	0	0	0	39	5	0	58	0	0	15	0	4	0	0	7	0	0	0	0	7	3	0	0	0	0	0	1	0	0	0	0	1	0	12	0	0	0	0	4	0	0	0	0	2	14	1	0	0	0	1	1	12	0	0	2	7	13	64	0	15	4	0	5	6	16	12	0	0	0	59	0	0	0	13	1	0	0	0	54	0	0	3	0	3	6	0	0	3	0	0	29	15	8	5	8	0	5	13	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	45	16	0	0	1	0	0	0	0	10	0	2	0	0	0	1	0	0	0	10	0	4	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	9	0	0	0	7	0	0	0	0	0	0	0	11	1	0	0	2	0	3	0
"125"	202	0	61	0	0	61	2	0	0	0	23	0	0	0	2	11	0	0	9	4	0	5	0	5	13	2	81	0	0	0	4	2	2	22	0	2	25	23	0	8	29	0	19	1	7	6	0	13	0	0	0	0	0	9	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	9	1	5	14	0	5	19	21	21	4	15	12	0	0	0	0	0	0	3	0	0	0	4	8	0	3	73	0	0	0	20	0	0	10	21	1	27	3	0	2	0	1	0	18	0	0	0	0	0	13	0	0	0	0	0	0	10	0	0	0	10	20	22	0	0	0	0	0	0	3	0	0	0	56	11	0	0	7	1	0	52	2	6	0	0	33	0	29	0	0	0	0	0	15	19	27	0	0	0	9	13	0	0	8	11	0	4	0	2	0	7	17	0	1	1	0	1	3	1	3	1	0	0	0	5	0	5	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	36	4	0	1	22	0	0	8	0	0	0	3	0	0	0	5	0	0	0	40	0	6	0	0	0	0	8	10	0	2	0	0	0	18	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	26	0	0	0	0	0	0	7	35	4	0	0	0	0	0	0
"126"	52	10	55	1	0	19	4	0	10	0	18	0	8	0	41	5	0	1	49	0	0	3	0	0	2	0	59	0	0	4	19	0	4	25	0	18	10	0	0	0	11	4	13	6	3	0	0	23	0	2	0	0	0	15	17	0	0	0	0	6	59	0	7	5	0	10	0	0	0	4	0	0	7	3	54	0	25	5	5	105	8	1	0	0	0	0	0	4	0	0	0	22	0	7	7	32	0	0	0	0	0	0	53	91	0	15	0	22	0	7	1	0	0	0	0	0	0	0	8	0	0	57	0	28	0	0	0	2	0	3	3	0	2	0	0	0	0	21	0	7	0	0	4	3	6	0	14	0	0	27	7	2	0	0	54	0	26	0	19	0	5	0	0	15	13	0	1	0	9	11	0	0	20	0	0	0	0	8	3	0	0	0	1	0	0	0	0	31	6	13	4	0	2	25	0	15	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	4	2	10	87	0	7	17	5	0	13	0	68	0	6	0	0	0	0	3	0	0	10	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	2	0	0	2	0	11	0	3	0	0	1	0	0	80	1	15	0	0	0	1	0	5	0	0	0	16	0	0	0
"127"	2	0	0	1	2	43	2	0	0	1	8	0	4	15	0	27	0	0	17	3	3	0	0	2	16	23	20	0	0	0	2	0	1	0	0	5	52	43	0	8	39	0	4	30	56	0	0	0	0	0	0	0	0	6	11	0	7	0	0	0	0	0	1	0	0	10	39	0	0	0	0	10	16	0	17	0	6	1	4	3	4	0	1	0	0	0	0	9	0	0	1	17	0	0	37	61	0	0	1	1	0	0	18	27	0	41	0	4	50	0	2	0	1	2	0	2	0	0	6	0	0	43	0	0	10	3	0	0	0	1	20	7	0	0	0	26	0	0	0	0	1	0	3	12	9	0	4	0	18	57	86	0	0	0	10	0	3	0	14	6	10	16	84	3	6	1	1	0	8	6	1	1	20	0	0	0	0	19	6	0	5	0	0	0	0	0	0	13	11	4	0	0	0	40	0	2	4	2	0	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	34	0	2	16	1	0	4	0	4	0	14	0	0	0	0	0	0	0	4	0	6	0	0	0	1	4	46	2	10	0	0	0	11	0	0	0	0	0	0	0	1	0	3	0	1	2	0	0	2	1	0	0	0	0	0	0	5	0	3	0	10	0	0	0
"128"	46	0	13	5	0	37	5	1	0	0	13	2	0	0	0	29	0	0	17	18	2	1	0	7	9	4	62	0	0	1	22	0	0	13	0	6	16	1	0	24	57	0	15	8	10	0	0	20	0	0	0	0	0	0	0	21	0	0	0	0	5	0	4	0	0	7	0	2	0	10	0	1	67	1	2	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	66	0	7	0	44	0	0	0	1	0	1	25	20	0	4	0	0	1	0	11	1	0	19	0	0	0	0	1	0	0	6	0	0	0	1	0	0	0	23	4	0	0	0	0	0	0	1	0	0	0	0	0	10	1	0	19	0	0	18	2	0	0	0	8	1	8	0	24	31	8	37	29	47	44	0	0	0	2	40	0	19	21	0	0	0	0	13	0	0	14	0	0	24	1	6	57	72	4	8	6	10	6	24	0	46	1	0	2	0	1	0	0	0	0	0	0	0	0	0	4	0	0	13	0	9	10	0	0	47	8	0	57	5	5	0	14	0	0	0	0	0	14	0	12	0	4	0	0	0	0	0	0	0	2	0	2	3	0	0	3	0	0	0	0	0	6	0	0	0	1	12	0	0	8	1	0	0	0	5	0	0	5	18	0	0	28	0	39	0
"129"	33	0	46	16	48	63	0	0	1	33	2	0	15	0	3	6	0	0	27	0	0	4	0	0	3	4	9	0	0	0	1	0	0	9	0	0	64	2	0	3	74	0	44	9	0	5	0	8	0	0	1	0	0	3	6	0	4	0	5	0	1	8	1	29	0	6	2	2	0	0	2	6	20	14	15	0	58	4	0	16	0	0	0	0	0	5	0	2	0	0	0	36	0	2	15	13	0	0	0	29	0	0	15	7	3	11	0	32	4	8	18	0	3	0	0	0	1	0	6	0	0	1	0	0	0	0	0	0	0	0	45	32	0	0	0	0	6	5	0	0	1	3	7	59	1	1	17	0	2	17	39	9	0	0	11	0	28	0	8	0	1	10	55	2	104	0	0	0	1	59	0	0	13	0	2	26	0	15	0	0	1	0	2	5	0	0	0	32	20	2	1	0	0	44	0	1	1	0	0	0	0	0	0	0	0	0	0	5	38	0	0	0	0	11	0	51	7	0	0	23	15	0	3	7	16	0	17	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	8	12	13	0	0	0	2	0	0	0	0	0	0	0	22	0	0	8	22	3	0	0	2	21	5	2	0	0	0	0	15	0	0	0	2	0	0	0
"130"	60	0	45	26	3	28	0	0	34	0	13	18	2	0	0	12	0	0	5	11	3	0	0	0	0	1	3	0	0	0	23	0	0	0	0	4	16	6	0	1	25	17	5	0	0	0	0	13	0	6	0	0	0	6	22	0	2	0	12	0	2	0	0	1	10	2	0	38	0	0	0	0	16	0	9	0	15	13	7	5	8	3	0	2	0	6	0	1	0	9	5	15	0	1	20	14	0	0	0	1	0	1	0	8	0	1	0	8	3	0	0	0	1	0	0	0	7	0	3	0	7	16	0	0	0	0	0	0	0	0	3	3	0	0	2	0	0	0	0	0	0	0	0	4	10	0	0	0	0	11	5	0	0	0	3	0	41	0	6	0	0	0	11	2	28	0	2	0	1	36	0	0	5	0	0	0	0	8	0	0	10	0	1	54	0	7	12	29	8	4	1	0	1	3	0	9	0	0	0	0	0	0	23	2	0	0	0	0	0	0	0	0	0	17	0	14	27	0	3	22	22	0	0	10	1	0	4	0	0	0	3	0	0	0	28	0	4	0	0	0	4	0	2	5	24	0	0	0	0	0	0	41	0	0	0	0	6	0	0	0	19	0	8	0	21	0	3	0	0	0	0	0	3	0	0	0	8	0	3	0
"131"	21	0	26	1	0	68	1	0	0	0	56	0	24	0	1	1	0	0	7	1	0	0	0	0	14	0	20	0	0	0	2	0	0	1	0	11	35	7	0	10	3	2	18	0	0	7	23	49	0	0	0	24	0	10	0	0	0	0	0	2	2	0	13	1	0	0	0	11	0	0	3	1	22	0	35	0	26	0	2	19	0	1	0	0	6	34	0	0	0	7	0	15	0	0	6	43	0	0	0	2	0	0	39	55	43	6	1	1	3	18	2	0	8	0	0	0	0	0	15	0	0	18	0	0	0	0	0	0	0	2	61	0	1	0	0	10	0	0	0	0	0	0	1	38	0	2	1	0	8	25	13	14	1	0	8	8	5	0	1	0	2	0	19	3	4	0	2	8	5	38	1	0	45	0	0	4	0	35	4	0	1	0	5	16	0	6	20	14	1	7	1	0	9	9	0	41	7	0	0	1	10	0	0	0	0	0	1	0	0	0	5	0	3	17	0	26	15	0	0	0	11	0	0	0	2	0	0	3	0	2	0	5	0	0	9	0	33	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	33	20	6	0	0	0	0	0	4	4	6	0	0	0	0	0	39	4	0	0	4	0	0	0
"132"	17	2	7	0	0	13	3	0	0	21	5	0	7	0	0	1	0	0	19	0	0	0	0	0	0	6	8	0	2	0	10	0	7	18	22	15	29	3	0	4	26	15	3	33	1	1	1	40	0	0	0	2	0	0	1	0	0	0	0	12	0	0	15	1	0	4	0	6	0	0	0	1	16	0	36	0	10	0	35	2	0	1	0	0	0	0	0	4	0	0	0	1	0	35	1	44	0	0	0	0	0	0	20	19	0	6	0	12	0	1	0	4	0	3	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	2	0	12	13	0	0	0	0	2	0	0	0	0	4	34	37	0	5	0	0	1	85	0	0	0	4	0	17	0	8	0	0	6	7	8	16	0	0	1	6	12	0	1	9	0	0	0	0	20	0	0	0	0	0	2	0	0	7	8	6	6	0	0	0	1	4	26	10	0	0	0	3	2	0	0	0	0	0	3	0	0	0	0	0	37	0	15	9	3	0	27	0	0	0	12	2	0	28	0	3	0	7	0	0	0	10	0	0	0	0	2	0	1	2	0	34	2	0	0	0	0	3	0	0	0	0	0	19	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	18	0	0	0	15	0	0	0
"133"	42	0	32	117	13	38	9	0	1	0	9	11	5	0	0	3	0	0	49	0	0	9	0	0	2	16	3	0	0	0	6	0	2	0	5	0	2	7	2	1	15	0	16	0	19	3	0	17	0	0	0	0	0	0	1	1	4	0	0	0	0	0	2	0	0	4	0	20	0	0	0	3	4	0	1	1	11	0	0	5	7	0	3	0	0	0	0	0	0	3	0	0	0	1	2	9	0	0	2	0	0	0	35	0	0	33	2	2	0	2	0	0	0	0	0	0	0	0	47	19	0	0	0	0	0	0	5	7	1	0	1	0	13	3	2	0	0	6	0	0	0	0	0	30	2	0	2	0	0	6	0	0	0	0	6	0	5	0	7	0	0	1	0	2	6	0	0	0	1	6	0	0	2	0	0	0	0	25	0	0	0	0	0	8	0	0	0	21	26	9	3	0	0	0	0	5	18	0	0	0	0	0	0	0	1	0	0	1	0	0	20	3	0	18	0	5	50	0	0	18	19	0	10	0	0	0	3	0	0	0	2	0	0	0	14	0	0	0	0	0	0	0	0	0	22	0	1	0	3	0	0	1	0	0	0	0	6	6	0	0	17	0	0	0	29	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
"134"	34	10	0	0	0	46	1	0	0	2	6	0	14	0	0	2	11	3	116	16	2	0	0	10	0	32	7	0	0	8	7	0	0	0	2	0	21	7	0	0	46	4	0	18	0	10	0	24	0	1	0	0	0	2	0	0	5	0	0	0	0	0	5	16	0	0	0	23	0	0	0	6	6	0	4	0	2	3	0	12	4	0	15	0	0	12	0	2	0	9	0	1	0	16	22	16	0	0	4	0	0	2	34	19	0	3	1	10	12	0	3	1	1	1	14	1	0	1	51	0	0	25	0	0	1	0	0	0	0	1	16	0	0	1	0	0	6	0	5	0	0	0	1	60	0	0	2	0	0	8	28	0	0	0	22	0	19	31	14	0	5	5	45	18	30	0	10	0	20	32	0	0	59	0	3	0	0	3	4	0	1	0	1	4	0	0	1	8	5	18	0	0	0	5	0	20	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	3	0	35	19	0	0	11	8	0	0	4	17	0	0	0	0	0	4	1	0	0	41	1	0	0	0	0	7	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	31	0	0	1	1	3	0	0	7	0	5	0	0	0	1	0	11	0	0	0	40	0	18	0
"135"	58	62	67	1	1	14	1	6	1	0	3	0	20	0	0	69	0	0	32	0	4	0	0	0	15	17	46	0	0	0	0	0	3	3	0	25	17	0	0	0	34	66	35	1	4	2	0	38	0	0	0	0	0	17	1	6	0	0	0	0	0	0	0	17	0	13	0	0	0	0	0	8	27	0	17	0	10	7	4	56	5	1	0	0	0	0	0	3	0	4	0	4	0	0	0	29	0	0	1	0	0	0	19	30	0	98	0	0	2	0	48	0	19	0	0	0	1	6	20	0	0	0	0	0	0	11	15	0	0	0	0	1	30	0	0	0	2	0	0	0	0	0	15	2	0	0	1	0	0	26	16	0	0	0	54	0	13	0	1	0	0	3	42	22	22	0	0	0	24	3	0	0	1	0	0	0	0	10	0	0	23	0	19	2	1	0	2	16	17	1	0	0	10	7	0	13	39	0	0	0	0	0	1	4	0	0	0	6	0	0	1	0	0	7	0	33	44	0	2	20	2	0	0	0	10	0	3	0	0	6	12	13	0	0	0	0	4	0	0	0	0	0	1	0	3	0	0	1	0	0	0	2	0	0	2	3	1	38	3	0	0	5	10	0	4	0	0	0	0	0	0	0	2	0	0	2	10	0	0	0
"136"	6	18	0	0	1	17	6	0	0	2	5	11	0	0	5	26	0	1	19	31	0	5	0	2	37	0	5	0	0	0	34	17	1	0	0	3	22	4	0	0	42	0	11	2	0	1	2	15	0	0	0	0	0	15	4	3	0	0	0	0	1	0	3	0	0	0	0	3	0	0	0	8	6	0	1	0	0	1	0	24	4	2	0	0	0	0	0	2	1	4	1	0	0	11	17	35	0	0	8	0	0	0	10	9	0	11	2	0	13	0	0	0	0	0	0	13	0	2	10	0	0	0	0	0	0	0	0	0	0	1	43	0	3	0	0	0	0	2	0	0	0	0	2	8	19	0	0	0	0	18	4	0	14	1	1	8	0	0	8	0	1	1	5	5	19	2	0	0	5	4	2	0	49	0	22	0	0	12	0	0	3	0	14	6	22	0	1	1	16	29	0	0	0	23	3	2	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	0	19	47	0	0	9	49	0	6	1	1	0	2	0	0	0	1	2	0	0	16	0	2	0	0	2	4	0	0	0	17	0	0	0	2	0	1	1	0	0	0	0	4	5	0	0	3	2	0	0	0	0	1	0	0	0	1	6	10	0	0	0	31	0	2	0
